,0,Farmacia,Normal,Oferta,Producto,SKU
26921,4595.00,,,,,
26922,2022-04-05,,,,,
26923,Ahumada,,,,,
26924,Largactil 100 mg x 20 Comprimidos Recubiertos,,,,,
26925,81698,,,,,
26926,11995.00,,,,,
26927,11995.00,,,,,
26928,2022-04-05,,,,,
26929,Ahumada,,,,,
26930,Aliven 5 mg x 30 Comprimidos Masticables,,,,,
26931,87275,,,,,
26932,26595.00,,,,,
26933,26595.00,,,,,
26934,2022-04-05,,,,,
26935,Ahumada,,,,,
26936,Alopek 5 % x 100 g Espuma T\u00f3pica,,,,,
26937,84770,,,,,
26938,33295.00,,,,,
26939,33295.00,,,,,
26940,2022-04-05,,,,,
26941,Ahumada,,,,,
26942,Rigotax-D x 10 C\u00e1psulas con Gr\u00e1nulos de Liberaci\u00f3n Prolongada,,,,,
26943,43131,,,,,
26944,6695.00,,,,,
26945,6695.00,,,,,
26946,2022-04-05,,,,,
26947,Ahumada,,,,,
26948,Eurogesic Forte 550 mg x 10 Comprimidos Recubiertos,,,,,
26949,19226,,,,,
26950,6295.00,,,,,
26951,6295.00,,,,,
26952,2022-04-05,,,,,
26953,Ahumada,,,,,
26954,Maybelline Labial Super Stay Matte Ink Seductres x 5 g,,,,,
26955,85968004,,,,,
26956,6099.00,,,,,
26957,6099.00,,,,,
26958,2022-04-05,,,,,
26959,Ahumada,,,,,
26960,Xig Duo XR 10 mg\/1000 mg x 28 Comprimidos Recubiertos De Liberaci\u00f3n Prolongada,,,,,
26961,83518,,,,,
26962,40195.00,,,,,
26963,40195.00,,,,,
26964,2022-04-05,,,,,
26965,Ahumada,,,,,
26966,Gatorade Jugo Botella Cool Blue x 750 mL,,,,,
26967,74882002,,,,,
26968,1999.00,,,,,
26969,1999.00,,,,,
26970,2022-04-05,,,,,
26971,Ahumada,,,,,
26972,enjuague bucal listerine\u00ae control sarro x 500 ml,,,,,
26973,27222,,,,,
26974,7499.00,,,,,
26975,7499.00,,,,,
26976,2022-04-05,,,,,
26977,Ahumada,,,,,
26978,Loreal Crema Hidra Total 5 Calcio 55 x 50 mL,,,,,
26979,82001,,,,,
26980,5399.00,,,,,
26981,5399.00,,,,,
26982,2022-04-05,,,,,
26983,Ahumada,,,,,
26984,Maybelline Base Fit Me Matte 310 Sun Beige x 1 Unidad,,,,,
26985,86944008,,,,,
26986,6599.00,,,,,
26987,6599.00,,,,,
26988,2022-04-05,,,,,
26989,Ahumada,,,,,
26990,Melipass x 24 C\u00e1psulas,,,,,
26991,46664,,,,,
26992,3745.00,,,,,
26993,3745.00,,,,,
26994,2022-04-05,,,,,
26995,Ahumada,,,,,
26996,Plaisance Fragancia Hot In Gold x 80 mL,,,,,
26997,84191,,,,,
26998,10799.00,,,,,
26999,10799.00,,,,,
27000,2022-04-05,,,,,
27001,Ahumada,,,,,
27002,Nido Leche En Polvo Forticrece Sin Lactora x 1440 g,,,,,
27003,82948,,,,,
27004,15649.00,,,,,
27005,15649.00,,,,,
27006,2022-04-05,,,,,
27007,Ahumada,,,,,
27008,Gillette Maquina De Afeitar Desechable Ultragrip x 5 Unidades,,,,,
27009,50702,,,,,
27010,6499.00,,,,,
27011,6499.00,,,,,
27012,2022-04-05,,,,,
27013,Ahumada,,,,,
27014,Gillette Maquina De Afeitar Fusion Proshield x 1 Unidad,,,,,
27015,82427,,,,,
27016,8799.00,,,,,
27017,8799.00,,,,,
27018,2022-04-05,,,,,
27019,Ahumada,,,,,
27020,Dove Acondicionador Oleo Nutricion x 400 mL,,,,,
27021,73377,,,,,
27022,3999.00,,,,,
27023,3999.00,,,,,
27024,2022-04-05,,,,,
27025,Ahumada,,,,,
27026,Pluscal x 30 Comprimidos,,,,,
27027,72911,,,,,
27028,19595.00,,,,,
27029,19595.00,,,,,
27030,2022-04-05,,,,,
27031,Ahumada,,,,,
27032,Sebodex Anticaspa x 200 mL Shampoo,,,,,
27033,81391,,,,,
27034,14495.00,,,,,
27035,14495.00,,,,,
27036,2022-04-05,,,,,
27037,Ahumada,,,,,
27038,Cloval Compuesto x 120 mL Soluci\u00f3n Oral,,,,,
27039,41919,,,,,
27040,22095.00,,,,,
27041,22095.00,,,,,
27042,2022-04-05,,,,,
27043,Ahumada,,,,,
27044,DESODORANTE ROLL ON NIVEA INVISIBLE BLACK & WHITE PURE 50ML,,,,,
27045,70523,,,,,
27046,3099.00,,,,,
27047,3099.00,,,,,
27048,2022-04-05,,,,,
27049,Ahumada,,,,,
27050,La Roche Posay Crema Hyalu C Contorno Ojos x 15 mL,,,,,
27051,74453,,,,,
27052,31099.00,,,,,
27053,31099.00,,,,,
27054,2022-04-05,,,,,
27055,Ahumada,,,,,
27056,"Simperten-D 50 mg\/12,5 mg x 30 Comprimidos Recubiertos",,,,,
27057,20238,,,,,
27058,27395.00,,,,,
27059,27395.00,,,,,
27060,2022-04-05,,,,,
27061,Ahumada,,,,,
27062,Excellence Tintura 8\/1 x 1 Unidad,,,,,
27063,32410028,,,,,
27064,7499.00,,,,,
27065,7499.00,,,,,
27066,2022-04-05,,,,,
27067,Ahumada,,,,,
27068,Dove Jab\u00f3n L\u00edquido Cremoso Karit\u00e9 Recarga Conveniente x 700 mL,,,,,
27069,84485,,,,,
27070,3499.00,,,,,
27071,3499.00,,,,,
27072,2022-04-05,,,,,
27073,Ahumada,,,,,
27074,Proflora 5 mL x 10 Mini Botellas Suspension Bebible Oral,,,,,
27075,87805,,,,,
27076,13995.00,,,,,
27077,13995.00,,,,,
27078,2022-04-05,,,,,
27079,Ahumada,,,,,
27080,Lifestyles Classic x 6 Unidades,,,,,
27081,60881,,,,,
27082,6195.00,,,,,
27083,6195.00,,,,,
27084,2022-04-05,,,,,
27085,Ahumada,,,,,
27086,Protectum 250 mg x 30 Capsulas,,,,,
27087,82038,,,,,
27088,18495.00,,,,,
27089,18495.00,,,,,
27090,2022-04-05,,,,,
27091,Ahumada,,,,,
27092,Leblon Protector Solar Antioxidante FPS 50 x 50 g,,,,,
27093,87159,,,,,
27094,1649.00,,,,,
27095,1649.00,,,,,
27096,2022-04-05,,,,,
27097,Ahumada,,,,,
27098,Xumer 60 mg x 14 Comprimidos Recubiertos,,,,,
27099,84459,,,,,
27100,17695.00,,,,,
27101,17695.00,,,,,
27102,2022-04-05,,,,,
27103,Ahumada,,,,,
27104,Jeringa De Insulina 30 UI x 10 Unidades,,,,,
27105,44168,,,,,
27106,2595.00,,,,,
27107,2595.00,,,,,
27108,2022-04-05,,,,,
27109,Ahumada,,,,,
27110,Ladysoft Sport Toalla Higi\u00e9nica x 8 Unidades,,,,,
27111,86784,,,,,
27112,1849.00,,,,,
27113,1849.00,,,,,
27114,2022-04-05,,,,,
27115,Ahumada,,,,,
27116,Berodual HFA x 200 Dosis Soluci\u00f3n En Aerosol Para Inhalaci\u00f3n,,,,,
27117,47815,,,,,
27118,26695.00,,,,,
27119,26695.00,,,,,
27120,2022-04-05,,,,,
27121,Ahumada,,,,,
27122,CREMA FACIAL HIDRATANTE MATIZANTE NIVEA DIA SPF15 50ML,,,,,
27123,7378,,,,,
27124,5499.00,,,,,
27125,5499.00,,,,,
27126,2022-04-05,,,,,
27127,Ahumada,,,,,
27128,Egogyn 400 UI x 30 Capsulas Blandas,,,,,
27129,18748,,,,,
27130,4995.00,,,,,
27131,4995.00,,,,,
27132,2022-04-05,,,,,
27133,Ahumada,,,,,
27134,Auxxil 500 mg x 14 Comprimidos Recubiertos,,,,,
27135,27286,,,,,
27136,29595.00,,,,,
27137,29595.00,,,,,
27138,2022-04-05,,,,,
27139,Ahumada,,,,,
27140,Singulair 10 mg x 30 Comprimidos Recubeirtos,,,,,
27141,15566,,,,,
27142,96495.00,,,,,
27143,96495.00,,,,,
27144,2022-04-05,,,,,
27145,Ahumada,,,,,
27146,Simonds Jab\u00f3n L\u00edquido Cremoso Dermo Care x 1000 mL,,,,,
27147,45037002,,,,,
27148,2199.00,,,,,
27149,2199.00,,,,,
27150,2022-04-05,,,,,
27151,Ahumada,,,,,
27152,Nutrisse Tintura 6.7 Chocolate x 1 Unidad,,,,,
27153,32409023,,,,,
27154,6099.00,,,,,
27155,6099.00,,,,,
27156,2022-04-05,,,,,
27157,Ahumada,,,,,
27158,Deprax 50 mg x 30 Comprimidos Recubiertos,,,,,
27159,20205,,,,,
27160,23995.00,,,,,
27161,23995.00,,,,,
27162,2022-04-05,,,,,
27163,Ahumada,,,,,
27164,Maybelline Corrector Ojos Eraser 08 Buff x 6 mL,,,,,
27165,85308002,,,,,
27166,5699.00,,,,,
27167,5699.00,,,,,
27168,2022-04-05,,,,,
27169,Ahumada,,,,,
27170,Cobefen x 30 Comprimidos,,,,,
27171,11364,,,,,
27172,8195.00,,,,,
27173,8195.00,,,,,
27174,2022-04-05,,,,,
27175,Ahumada,,,,,
27176,Tapsin Periodo x 30 Comprimidos,,,,,
27177,88012,,,,,
27178,3695.00,,,,,
27179,3695.00,,,,,
27180,2022-04-05,,,,,
27181,Ahumada,,,,,
27182,GEL LIMPIADOR FACIAL EUCERIN DERMOPURE 400ML,,,,,
27183,84785,,,,,
27184,16499.00,,,,,
27185,16499.00,,,,,
27186,2022-04-05,,,,,
27187,Ahumada,,,,,
27188,Familand Shampoo Manzanilla Cabellos Claros x 750 mL,,,,,
27189,32358007,,,,,
27190,2199.00,,,,,
27191,2199.00,,,,,
27192,2022-04-05,,,,,
27193,Ahumada,,,,,
27194,Hipoglucin LP 750 mg x 60 Comprimidos De Liberaci\u00f3n Prolongada,,,,,
27195,81917,,,,,
27196,21995.00,,,,,
27197,21995.00,,,,,
27198,2022-04-05,,,,,
27199,Ahumada,,,,,
27200,Plax Enjuague Bucal Fresh Mint x 1000 mL,,,,,
27201,80710,,,,,
27202,9149.00,,,,,
27203,9149.00,,,,,
27204,2022-04-05,,,,,
27205,Ahumada,,,,,
27206,Alberto Vo5 Gel Fijador x 500 g,,,,,
27207,84908,,,,,
27208,3949.00,,,,,
27209,3949.00,,,,,
27210,2022-04-05,,,,,
27211,Ahumada,,,,,
27212,CREMA FACIAL HIDRATANTE INTENSIVA NIVEA DIA FPS15 PIEL SECA 50ML,,,,,
27213,32101003,,,,,
27214,5499.00,,,,,
27215,5499.00,,,,,
27216,2022-04-05,,,,,
27217,Ahumada,,,,,
27218,Gillette Utra Grip Maquina Afeitar Desechable x 3 Unidades,,,,,
27219,37560,,,,,
27220,4099.00,,,,,
27221,4099.00,,,,,
27222,2022-04-05,,,,,
27223,Ahumada,,,,,
27224,Plenitud Femme Protector Diario Proteccion Leve x 28 Unidades,,,,,
27225,82011,,,,,
27226,2699.00,,,,,
27227,2699.00,,,,,
27228,2022-04-05,,,,,
27229,Ahumada,,,,,
27230,No 7 Labial Stay Perfect Dark Berry x 1 Unidad,,,,,
27231,81926014,,,,,
27232,9649.00,,,,,
27233,9649.00,,,,,
27234,2022-04-05,,,,,
27235,Ahumada,,,,,
27236,"Alprazolam 0,5 mg x 30 Comprimidos",,,,,
27237,3073,,,,,
27238,1445.00,,,,,
27239,1445.00,,,,,
27240,2022-04-05,,,,,
27241,Ahumada,,,,,
27242,Quetex XR 200 mg x 30 Comprimidos Recubiertos de Liberacion Prolongada,,,,,
27243,86692,,,,,
27244,46495.00,,,,,
27245,46495.00,,,,,
27246,2022-04-05,,,,,
27247,Ahumada,,,,,
27248,Dove Men Desodorante Roll On Cuidado Total x 50 mL,,,,,
27249,69863001,,,,,
27250,3699.00,,,,,
27251,3699.00,,,,,
27252,2022-04-05,,,,,
27253,Ahumada,,,,,
27254,Hask Shampoo Curl Care Milk & Honey x 355 mL,,,,,
27255,86782001,,,,,
27256,7999.00,,,,,
27257,7999.00,,,,,
27258,2022-04-05,,,,,
27259,Ahumada,,,,,
27260,Isdin\u00ae Polvo Fotoprotector Compact Matificante Arena FPS 50+ x 10 g,,,,,
27261,80157,,,,,
27262,25499.00,,,,,
27263,25499.00,,,,,
27264,2022-04-05,,,,,
27265,Ahumada,,,,,
27266,Bacitracina + Neomicina x 15 g Ung\u00fcento D\u00e9rmico,,,,,
27267,295,,,,,
27268,1995.00,,,,,
27269,1995.00,,,,,
27270,2022-04-05,,,,,
27271,Ahumada,,,,,
27272, lubriderm\u00ae piel sensible x 400 ml,,,,,
27273,42653,,,,,
27274,6799.00,,,,,
27275,6799.00,,,,,
27276,2022-04-05,,,,,
27277,Ahumada,,,,,
27278,Antonio Banderas Seduction Doses Blue Seduction Men 01 x 30 mL,,,,,
27279,87831,,,,,
27280,5999.00,,,,,
27281,5999.00,,,,,
27282,2022-04-05,,,,,
27283,Ahumada,,,,,
27284,exfoliante neutrogena\u00ae spot proofing 6 x 100 gr,,,,,
27285,84837,,,,,
27286,6899.00,,,,,
27287,6899.00,,,,,
27288,2022-04-05,,,,,
27289,Ahumada,,,,,
27290,"Red Off 0,0125% x 15 mL Solucion Oftalmica",,,,,
27291,165,,,,,
27292,3349.00,,,,,
27293,3349.00,,,,,
27294,2022-04-05,,,,,
27295,Ahumada,,,,,
27296,Betina 16 mg x 30 Comprimidos,,,,,
27297,81423,,,,,
27298,21995.00,,,,,
27299,21995.00,,,,,
27300,2022-04-05,,,,,
27301,Ahumada,,,,,
27302,Schick Maquina Afeitar Desechable Xtreme 3 x 2 Unidades,,,,,
27303,29861,,,,,
27304,2699.00,,,,,
27305,2699.00,,,,,
27306,2022-04-05,,,,,
27307,Ahumada,,,,,
27308,Lady Speed Stick Desodorante Barra Derma + Renueva Omega 3 x 45 g,,,,,
27309,82201,,,,,
27310,3649.00,,,,,
27311,3649.00,,,,,
27312,2022-04-05,,,,,
27313,Ahumada,,,,,
27314,Mecolzine 500 mg x 100 Comprimidos Con Recubrimiento Ent\u00e9rico,,,,,
27315,72527,,,,,
27316,76695.00,,,,,
27317,76695.00,,,,,
27318,2022-04-05,,,,,
27319,Ahumada,,,,,
27320,Ciprodex x 5 mL Suspensi\u00f3n Oft\u00e1lmica,,,,,
27321,11466,,,,,
27322,27095.00,,,,,
27323,27095.00,,,,,
27324,2022-04-05,,,,,
27325,Ahumada,,,,,
27326,Pregobin 75 mg x 30 Capsulas,,,,,
27327,49413,,,,,
27328,24395.00,,,,,
27329,24395.00,,,,,
27330,2022-04-05,,,,,
27331,Ahumada,,,,,
27332,Vichy Dercos Shampoo Tratamiento Sebo Corrector x 200 mL,,,,,
27333,32352003,,,,,
27334,11699.00,,,,,
27335,11699.00,,,,,
27336,2022-04-05,,,,,
27337,Ahumada,,,,,
27338,La Roche Posay Gel Effaclar Microexfoliante x 200 mL,,,,,
27339,87862,,,,,
27340,15599.00,,,,,
27341,15599.00,,,,,
27342,2022-04-05,,,,,
27343,Ahumada,,,,,
27344,DESODORANTE ROLL ON NIVEA STRESS PROTECT 50ML,,,,,
27345,74966,,,,,
27346,3099.00,,,,,
27347,3099.00,,,,,
27348,2022-04-05,,,,,
27349,Ahumada,,,,,
27350,Oral B Seda Dental Satint x 25 m x 1 Unidad,,,,,
27351,20755,,,,,
27352,4899.00,,,,,
27353,4899.00,,,,,
27354,2022-04-05,,,,,
27355,Ahumada,,,,,
27356,"B\u00c1LSAMO LABIAL NIVEA CHERRY SHINE 4,8GR",,,,,
27357,71477,,,,,
27358,3349.00,,,,,
27359,3349.00,,,,,
27360,2022-04-05,,,,,
27361,Ahumada,,,,,
27362,JABON BARRA NIVEA HINOJO 3X85GR,,,,,
27363,79012,,,,,
27364,2099.00,,,,,
27365,2099.00,,,,,
27366,2022-04-05,,,,,
27367,Ahumada,,,,,
27368,Valaxam 160 mg\/5 mg x 30 Comprimidos Recubiertos,,,,,
27369,86183,,,,,
27370,31295.00,,,,,
27371,31295.00,,,,,
27372,2022-04-05,,,,,
27373,Ahumada,,,,,
27374,Simonds Colonia Lila Lotion x 260 mL,,,,,
27375,32087003,,,,,
27376,3049.00,,,,,
27377,3049.00,,,,,
27378,2022-04-05,,,,,
27379,Ahumada,,,,,
27380,DESODORANTE ROLL ON NIVEA INVISIBLE BLACK & WHITE CLEAR 50ML,,,,,
27381,70525,,,,,
27382,3099.00,,,,,
27383,3099.00,,,,,
27384,2022-04-05,,,,,
27385,Ahumada,,,,,
27386,Azitrom Forte 400 mg\/5 mL x 30 mL Polvo Para Suspensi\u00f3n Oral Con Solvente,,,,,
27387,71290,,,,,
27388,19595.00,,,,,
27389,19595.00,,,,,
27390,2022-04-05,,,,,
27391,Ahumada,,,,,
27392,"CHICLE ORBIT S\/AZ. 10 UNID., SPERMINT",,,,,
27393,44847003,,,,,
27394,1299.00,,,,,
27395,1299.00,,,,,
27396,2022-04-05,,,,,
27397,Ahumada,,,,,
27398,Cariamyl x 120 mL Loci\u00f3n D\u00e9rmica,,,,,
27399,43562,,,,,
27400,8295.00,,,,,
27401,8295.00,,,,,
27402,2022-04-05,,,,,
27403,Ahumada,,,,,
27404,Elite Pa\u00f1uelo Desechable Antiviral x 6 Unidades,,,,,
27405,79285,,,,,
27406,1949.00,,,,,
27407,1949.00,,,,,
27408,2022-04-05,,,,,
27409,Ahumada,,,,,
27410,Quetex 100 mg x 30 Comprimidos Recubiertos,,,,,
27411,86694,,,,,
27412,23295.00,,,,,
27413,23295.00,,,,,
27414,2022-04-05,,,,,
27415,Ahumada,,,,,
27416,Rigotax 10 mg x 10 C\u00e1psulas Blandas,,,,,
27417,22828,,,,,
27418,4695.00,,,,,
27419,4695.00,,,,,
27420,2022-04-05,,,,,
27421,Ahumada,,,,,
27422,Insulina Humalog 100 UI\/mL Solucion Inyectable x 5 Cartuchos 3 mL,,,,,
27423,60607,,,,,
27424,88395.00,,,,,
27425,88395.00,,,,,
27426,2022-04-05,,,,,
27427,Ahumada,,,,,
27428,Avene Crema Tolerance Extrem Emulsi\u00f3n Textura Ligera x 50 mL,,,,,
27429,83915,,,,,
27430,20899.00,,,,,
27431,20899.00,,,,,
27432,2022-04-05,,,,,
27433,Ahumada,,,,,
27434,Bioflora 250 mg x 10 Sobres,,,,,
27435,82885,,,,,
27436,9495.00,,,,,
27437,9495.00,,,,,
27438,2022-04-05,,,,,
27439,Ahumada,,,,,
27440,Maybelline Labial Super Stay Matte Ink Lover x 5 mL,,,,,
27441,83886004,,,,,
27442,6099.00,,,,,
27443,6099.00,,,,,
27444,2022-04-05,,,,,
27445,Ahumada,,,,,
27446,Vichy Serum Liftactiv Serum 10 Supreme x 30 mL,,,,,
27447,82132,,,,,
27448,39599.00,,,,,
27449,39599.00,,,,,
27450,2022-04-05,,,,,
27451,Ahumada,,,,,
27452,Pampers Pa\u00f1al Premium Care P x 36 Unidades,,,,,
27453,83207001,,,,,
27454,9599.00,,,,,
27455,9599.00,,,,,
27456,2022-04-05,,,,,
27457,Ahumada,,,,,
27458,Similac Formula Total Comfort x 820 g,,,,,
27459,71228,,,,,
27460,22099.00,,,,,
27461,22099.00,,,,,
27462,2022-04-05,,,,,
27463,Ahumada,,,,,
27464,Ectien XR 75 mg x 30 C\u00e1psulas MicroGr\u00e1nulos Recubiertos De Liberaci\u00f3n Prolongada,,,,,
27465,77853,,,,,
27466,24595.00,,,,,
27467,24595.00,,,,,
27468,2022-04-05,,,,,
27469,Ahumada,,,,,
27470,Aquafresh Pasta Dental Whitening Active x 316 g,,,,,
27471,79485,,,,,
27472,5099.00,,,,,
27473,5099.00,,,,,
27474,2022-04-05,,,,,
27475,Ahumada,,,,,
27476,Prudence Extreme x 3 Unidades,,,,,
27477,66623,,,,,
27478,3595.00,,,,,
27479,3595.00,,,,,
27480,2022-04-05,,,,,
27481,Ahumada,,,,,
27482,Anulette x 21 Comprimidos Recubiertos,,,,,
27483,1076,,,,,
27484,15495.00,,,,,
27485,15495.00,,,,,
27486,2022-04-05,,,,,
27487,Ahumada,,,,,
27488,Maybelline Base Superstay 24H Honey Beige x 1 Unidad,,,,,
27489,67225006,,,,,
27490,9199.00,,,,,
27491,9199.00,,,,,
27492,2022-04-05,,,,,
27493,Ahumada,,,,,
27494,Talflex BI 150 mg x 14 Comprimidos De Liberaci\u00f3n Sostenida,,,,,
27495,85417,,,,,
27496,14595.00,,,,,
27497,14595.00,,,,,
27498,2022-04-05,,,,,
27499,Ahumada,,,,,
27500,Thermica Guatero Disney Con Bolsa De Agua Mickey x 2 L,,,,,
27501,81923,,,,,
27502,12699.00,,,,,
27503,12699.00,,,,,
27504,2022-04-05,,,,,
27505,Ahumada,,,,,
27506,"Tobrex 0,3 % x 5 mL Soluci\u00f3n Oft\u00e1lmica",,,,,
27507,7987,,,,,
27508,36695.00,,,,,
27509,36695.00,,,,,
27510,2022-04-05,,,,,
27511,Ahumada,,,,,
27512,Uriage Tratamiento Localizado De Dia Hyseac Bi-Stick x 3 mL,,,,,
27513,87534,,,,,
27514,11099.00,,,,,
27515,11099.00,,,,,
27516,2022-04-05,,,,,
27517,Ahumada,,,,,
27518,Macrosan 100 mg x 15 C\u00e1psulas,,,,,
27519,6361,,,,,
27520,11495.00,,,,,
27521,11495.00,,,,,
27522,2022-04-05,,,,,
27523,Ahumada,,,,,
27524,Buscapina Perlas 10 mg x 10 Capsulas Blandas,,,,,
27525,66474,,,,,
27526,7395.00,,,,,
27527,7395.00,,,,,
27528,2022-04-05,,,,,
27529,Ahumada,,,,,
27530,La Coupe Orgnx Shampoo Argan x 300 mL,,,,,
27531,78864002,,,,,
27532,10199.00,,,,,
27533,10199.00,,,,,
27534,2022-04-05,,,,,
27535,Ahumada,,,,,
27536,Mam Mamadera Silicona 4 A\u00f1os O Mas x 330 mL,,,,,
27537,75289,,,,,
27538,11899.00,,,,,
27539,11899.00,,,,,
27540,2022-04-05,,,,,
27541,Ahumada,,,,,
27542,ODATRON 4 mg x 2 Comprimidos Bucodispersables,,,,,
27543,80569,,,,,
27544,13195.00,,,,,
27545,13195.00,,,,,
27546,2022-04-05,,,,,
27547,Ahumada,,,,,
27548,Simond's Jab\u00f3n L\u00edquido Hipoalerg\u00e9nico Dermo Care Avena x 1000 mL,,,,,
27549,45037001,,,,,
27550,2199.00,,,,,
27551,2199.00,,,,,
27552,2022-04-05,,,,,
27553,Ahumada,,,,,
27554,Williams Crema De Afeitar Mentolada x 100 g,,,,,
27555,8092,,,,,
27556,3999.00,,,,,
27557,3999.00,,,,,
27558,2022-04-05,,,,,
27559,Ahumada,,,,,
27560,CREMA FACIAL ANTIARRUGAS EUCERIN ELASTICITY+FILLER NOCHE 50 ML,,,,,
27561,83203,,,,,
27562,30999.00,,,,,
27563,30999.00,,,,,
27564,2022-04-05,,,,,
27565,Ahumada,,,,,
27566,UNG\u00dcENTO REPARADOR EUCERIN AQUAPHOR DUO PACK 2X10ML,,,,,
27567,85940,,,,,
27568,4399.00,,,,,
27569,4399.00,,,,,
27570,2022-04-05,,,,,
27571,Ahumada,,,,,
27572,Vitis Pack Cepillo Ortodonthic Access+ Pasta Dental Orthodontic 20 g x 1 Pack,,,,,
27573,78511,,,,,
27574,4549.00,,,,,
27575,4549.00,,,,,
27576,2022-04-05,,,,,
27577,Ahumada,,,,,
27578,Suncare Kids FPS 50+ x 200 mL Emulsion,,,,,
27579,85636,,,,,
27580,21299.00,,,,,
27581,21299.00,,,,,
27582,2022-04-05,,,,,
27583,Ahumada,,,,,
27584,Excellence Tintura 6.7 Chocolate Profundo x 1 Unidad,,,,,
27585,64539,,,,,
27586,7299.00,,,,,
27587,7299.00,,,,,
27588,2022-04-05,,,,,
27589,Ahumada,,,,,
27590,Otolisan x 10 mL Solucion Para Gotas Oticas,,,,,
27591,110,,,,,
27592,14495.00,,,,,
27593,14495.00,,,,,
27594,2022-04-05,,,,,
27595,Ahumada,,,,,
27596,Despex 5 mg x 30 Comprimidos Recubiertos,,,,,
27597,48598,,,,,
27598,8745.00,,,,,
27599,8745.00,,,,,
27600,2022-04-05,,,,,
27601,Ahumada,,,,,
27602,Isdin Serum Isdinceutics Flavo C x 30 mL,,,,,
27603,87659,,,,,
27604,38699.00,,,,,
27605,38699.00,,,,,
27606,2022-04-05,,,,,
27607,Ahumada,,,,,
27608,Exforge 5 mg\/160 mg x 56 Comprimidos Recubiertos,,,,,
27609,50686,,,,,
27610,82995.00,,,,,
27611,82995.00,,,,,
27612,2022-04-05,,,,,
27613,Ahumada,,,,,
27614,Cetaphil Limpiador Facial Piel Grasa x 273 mL,,,,,
27615,50095,,,,,
27616,26599.00,,,,,
27617,26599.00,,,,,
27618,2022-04-05,,,,,
27619,Ahumada,,,,,
27620,Flusona 125 mcg x 120 Dosis Aerosol Para Inhalacion,,,,,
27621,29575,,,,,
27622,31995.00,,,,,
27623,31995.00,,,,,
27624,2022-04-05,,,,,
27625,Ahumada,,,,,
27626,Tolnaftato 1 % x 10 mL Soluci\u00f3n T\u00f3pica,,,,,
27627,2367,,,,,
27628,5595.00,,,,,
27629,5595.00,,,,,
27630,2022-04-05,,,,,
27631,Ahumada,,,,,
27632,Alopek 5 % x 60 mL Soluci\u00f3n T\u00f3pica,,,,,
27633,47010,,,,,
27634,23995.00,,,,,
27635,23995.00,,,,,
27636,2022-04-05,,,,,
27637,Ahumada,,,,,
27638,Dvidamax x 1 g Polvo Para Suspensi\u00f3n Oral,,,,,
27639,76278,,,,,
27640,24995.00,,,,,
27641,24995.00,,,,,
27642,2022-04-05,,,,,
27643,Ahumada,,,,,
27644,acondicionador para ni\u00f1os johnson's\u00ae gotas de brillo\u00ae x 400 ml.,,,,,
27645,86589001,,,,,
27646,3599.00,,,,,
27647,3599.00,,,,,
27648,2022-04-05,,,,,
27649,Ahumada,,,,,
27650,La Roche-Posay Fluido Lipikar Urea 5+ Tratamiento Anti Sequedades x 400 mL,,,,,
27651,88123,,,,,
27652,32099.00,,,,,
27653,32099.00,,,,,
27654,2022-04-05,,,,,
27655,Ahumada,,,,,
27656,Abrilar 35 mg\/5 mL x 100 mL Jarabe,,,,,
27657,26896,,,,,
27658,4595.00,,,,,
27659,4595.00,,,,,
27660,2022-04-05,,,,,
27661,Ahumada,,,,,
27662,Elvive Crema Para Peinar Dream Long x 300 mL,,,,,
27663,39605008,,,,,
27664,4199.00,,,,,
27665,4199.00,,,,,
27666,2022-04-05,,,,,
27667,Ahumada,,,,,
27668,CREMA DE MANOS NIVEA CUIDADO INTENSIVO 100ML,,,,,
27669,86974,,,,,
27670,3099.00,,,,,
27671,3099.00,,,,,
27672,2022-04-05,,,,,
27673,Ahumada,,,,,
27674,Idon 10 mg x 60 C\u00e1psulas,,,,,
27675,61018,,,,,
27676,17695.00,,,,,
27677,17695.00,,,,,
27678,2022-04-05,,,,,
27679,Ahumada,,,,,
27680,Sedal Shampoo Bomba Argan x 340 mL,,,,,
27681,84833,,,,,
27682,2949.00,,,,,
27683,2949.00,,,,,
27684,2022-04-05,,,,,
27685,Ahumada,,,,,
27686,Petrizzio Toallitas Desmaquillantes Agua Micelar x 25 Unidades,,,,,
27687,86982002,,,,,
27688,1699.00,,,,,
27689,1699.00,,,,,
27690,2022-04-05,,,,,
27691,Ahumada,,,,,
27692,Ambrosoli Chocolate Golden Nuss x 140 g,,,,,
27693,77605,,,,,
27694,1599.00,,,,,
27695,1599.00,,,,,
27696,2022-04-05,,,,,
27697,Ahumada,,,,,
27698,Thealoz Duo x 10 mL Soluci\u00f3n Oft\u00e1lmica,,,,,
27699,79655,,,,,
27700,28895.00,,,,,
27701,28895.00,,,,,
27702,2022-04-05,,,,,
27703,Ahumada,,,,,
27704,Nosotras Tampon Regular Con Aplicador x 8 Unidades,,,,,
27705,60339,,,,,
27706,2749.00,,,,,
27707,2749.00,,,,,
27708,2022-04-05,,,,,
27709,Ahumada,,,,,
27710,Cialis 20 mg x 4 Comprimidos Recubiertos,,,,,
27711,41888,,,,,
27712,60495.00,,,,,
27713,60495.00,,,,,
27714,2022-04-05,,,,,
27715,Ahumada,,,,,
27716,Pantene Crema Para Peinar Rizos Definidos x 300 mL,,,,,
